2,1.033146948814392
3,0.9835997986793518
4,1.038505642414093
5,1.0191726613044738
6,0.9991968011856079
7,1.0232077288627623
8,1.0016232490539552
9,1.032946708202362
10,1.0195379090309142
11,1.0121524500846864
12,1.0202068281173706
13,1.2499956369400025
14,0.988315978050232
15,0.9938245820999145
16,1.004022355079651
17,1.0085807704925538
18,1.0076438117027282
19,0.980005738735199
20,0.9920257806777955
21,0.9957275700569153
22,1.0010907793045043
23,0.9685214185714721
24,0.9866493439674378
25,0.9799554061889648
26,1.3251563096046448
27,0.9905097627639771
28,0.9940288019180298
29,0.9903067111968994
30,1.0252249264717102
31,0.9731022834777832
32,1.0045101857185363
33,0.9853145360946656
34,0.9925592088699341
35,1.0115696048736573
36,0.999983606338501
37,0.9867901611328125
38,1.3263427901268006
39,0.9722898554801941
40,1.022222673892975
41,0.9899917626380921
42,0.9957726216316223
43,1.0120275807380676
44,1.0239214420318603
45,0.9979158234596253
46,0.9836791229248046
47,0.9861948156356811
48,0.993225839138031
49,0.975526647567749
50,0.9572201180458069
