2,0.3914404225349426
3,0.38674251079559324
4,0.3864142036437988
5,0.3871247577667236
6,0.3811374258995056
7,0.3861452579498291
8,0.38644118785858156
9,0.3851012754440308
10,0.33088346481323244
11,0.325726273059845
12,0.33022236108779907
13,0.39028813362121584
14,0.39250301361083983
15,0.3827818393707275
16,0.3834384059906006
17,0.3916697692871094
18,0.3862722325325012
19,0.39167308807373047
20,0.3860072731971741
21,0.38931623220443723
22,0.38684977531433107
23,0.3864766001701355
24,0.3864086127281189
25,0.3881850838661194
26,0.38654475212097167
27,0.38723371505737303
28,0.38665386199951174
29,0.3889138913154602
30,0.387350594997406
31,0.3868979907035828
32,0.3862752842903137
33,0.38525560855865476
34,0.3875338101387024
35,0.3910551643371582
36,0.3895798969268799
37,0.3864025211334228
38,0.38881667613983156
39,0.38957427024841307
40,0.3868409132957458
41,0.3869121813774109
42,0.3882277011871338
43,0.3865127730369568
44,0.38936576843261717
45,0.38837793588638303
46,0.39048937082290647
47,0.3883853006362915
48,0.389254002571106
49,0.3902513813972473
50,0.3891626024246216
